COMPANY_CD,SUPPLIER_CD,VENDOR_CD,INVOICE_TYPE,EFF_DT,SEQ_NO,INVOICE_NO,INVOICE_SEQ,ITEM_DESCRIPTION,SALE_PRICE,SALE_PRICE_UNIT,TAX_STRUCT_CD,FINANCIAL_YEAR,HSN_CODE,SAC_CODE,PURCHASE_NO,REFERENCE_NO,VESSEL_CD,VESSEL_AGENT,VESSEL_FLAG,GRT,IMPORTER,QUANTITY,CARGO_DT,CARGO_AMOUNT,TAX_CD,GATE_PASS_NO,HRS_BERTHING,TIME_SLOTS_BERTHING,FLAG_SAC,SALE_NO,PACER_NO,VENDOR_SUPP_INV_REF,UAM_NO,CARGO_TYPE,CESS_RATE,CESS_AMOUNT,ENT_BY,ENT_DT,MODIFY_BY,MODIFY_DT,TAX_EFF_DT,DISCHARGE_PORT,SIGN,AMT_DESCRIPTION,ITEM_AMT,ITEM_FLAG,INV_FLAG,REF_NO,CRITERIA,ITEM_TAX_AMT,TOTAL_CESS_AMOUNT
2,SEIPL,11,COSTR,28/02/2022,1,RCL0219/21-22,219,Shell Global Solutions International Bv,null,2,IGST 18%,2021-2022,null,998311,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000199,6506294145,null,null,null,null,129,02/03/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,11,COSTR,28/02/2022,1,RCL0220/21-22,220,SGSI STUDY FOR NEW NG SEND-OUT PIPELINE OCT-NOV'21,null,2,IGST 18%,2021-2022,null,998311,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000199,6506295714,null,null,null,null,129,02/03/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,28/02/2022,1,RCL0221/21-22,221,SIEP BV- SUPPORT SER CHARGE Q12022,null,2,IGST 18%,2021-2022,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566119780-84 NRI,null,null,null,null,46,02/03/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,28/02/2022,1,RCL0222/21-22,222,CHR RECRUITMENT FEES ANUPAM SAMARTH TEERTH FEB22,null,2,IGST 18%,2021-2022,null,998519,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036176979 NRI,null,null,null,null,46,02/03/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,12,COSTR,28/02/2022,1,RCP0042/21-22,42,SIBV BASE LEARNING FEES TRUE UP COST 2021FEB22,null,2,IGST 18%,2021-2022,null,999293,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036176810NRI,null,null,null,null,46,02/03/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,193,COSTR,30/04/2022,1,RCL0013/22-23,13,MEDORA - CAR HIRE CHARGES VINEETKUMAR & RAJ GADGE APR'22,null,1,CGST 2.5%@SGST 2.5%,2022-2023,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,MIN011205,202223-000009,null,null,null,null,129,06/05/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,5,COSTR,28/02/2023,1,RCL0184/22-23,184,RAVI SAXENA  AHD GH RENT JAN23,null,1,CGST 9%@SGST 9%,2022-2023,null,997211,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,GH RENTJAN23,null,null,null,null,164,28/02/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,5,COSTR,28/02/2023,1,RCL0185/22-23,185,RAVI SAXENA  AHD GH RENT FEB23,null,1,CGST 9%@SGST 9%,2022-2023,null,997211,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,GH RENT FEB23,null,null,null,null,164,28/02/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,45,COSTR,28/02/2023,1,RCL0186/22-23,186,ELPP PROF FEES MOP&NG NOTFN JAN23,null,1,IGST 18%,2022-2023,null,998212,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,ELP2223003859,null,null,null,null,164,28/02/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,45,COSTR,28/02/2023,1,RCL0187/22-23,187,ELPP PROF FEES WRIT PETITION DELHI HC FEB23,null,1,IGST 18%,2022-2023,null,998212,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,ELP2223003844,null,null,null,null,164,28/02/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,47,COSTR,28/02/2023,1,RCL0188/22-23,188,LKS-PROF CHARGES FOR APRIL-JUNE-22,null,1,CGST 9%@SGST 9%,2022-2023,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,LKS11-2223-00124,null,null,null,null,164,28/02/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,28/03/2024,1,RCL0232/23-24,232,J. MEHTA - FEB'24 SEIPL LABOUR LEGISLATION CONSULTANCY,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2324/0276,null,null,null,null,129,01/04/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/03/2025,1,RCL0142/24-25,142,SIEP BV-NBS EES FUNCTIONAL SUPPORT COST -YEAR 2024,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566149173,null,null,null,null,248,09/06/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/03/2025,1,RCL0143/24-25,143,SIEP BV-NBS EES IT COST ALLOCATION-YEAR 2024,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566149176,null,null,null,null,248,09/06/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,30/06/2024,1,RCL0008/24-25,8,SIEP-BV Q2 2024 CHARGES,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566140089-92,null,null,null,null,164,02/07/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,237,COSTR,30/09/2025,1,RCP0019/25-26,19,VARNI CAR HIRE CHGS AUG'25 OF VEHICLES FOR CUSTOMS,null,1,CGST 2.5%@SGST 2.5%,2025-2026,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR007832,VEN03801,null,null,null,null,248,06/10/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,37,COSTR,30/09/2025,1,RCL0045/25-26,45,HNS-I T-SYSTEMS AUG-25 BIM BASE CHARGE(H&S),null,2,IGST 18%,2025-2026,null,998311,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR007372,5805009062,null,null,null,null,248,06/10/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,31/08/2024,1,RCL0022/24-25,22,SIBV SPS  LOCAL  EXPAT  T&D Q2 2024NRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036273484,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,238,COSTR,31/08/2024,1,RCL0023/24-25,23,SIL INT TAX ADMIN Q2 2024 CHARGESNRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6026128066,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,245,COSTR,31/08/2024,1,RCL0024/24-25,24,STASCO SERVICE FEES CH Q2 2024NRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,1800007896,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/08/2024,1,RCL0025/24-25,25,SIEP-BV Q2 2024 GDS CHARGESNRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566141318,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/08/2024,1,RCL0026/24-25,26,SIEP-BV Q2 2024 GIT CHARGESNRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566141319,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/08/2024,1,RCL0027/24-25,27,SIEP-BV Q2 2024 GSS CHARGESNRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566141320,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/08/2024,1,RCL0028/24-25,28,SIEP-BV Q2 2024 IGU DIR CHARGESNRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566141321,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/08/2024,1,RCL0029/24-25,29,SIEP-BV Q2 2024 IUL LOB CHARGESNRI IGST AUG-24,null,2,IGST 18%,2024-2025,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566141322,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,355,COSTR,31/08/2024,1,RCL0030/24-25,30,AZB FEES PAYABLE FOR CONFERENCE DELHI HC AUG-24,null,1,IGST 18%,2024-2025,null,998212,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,AZBD2024252316,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,355,COSTR,31/08/2024,1,RCL0031/24-25,31,AZB FEES PAYABLE FOR CONFERENCE DELHI HC AUG-24,null,1,IGST 18%,2024-2025,null,998212,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,AZBD2024252521,null,null,null,null,164,03/09/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,351,COSTR,30/03/2024,1,RCL0249/23-24,249,SAL HEAVY-JUMBO KINETIC-LIFTING TOOLS WITH OUTLAY FEES-ULA,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR007053,40013-24-0449,null,null,null,null,129,02/04/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,225,COSTR,30/03/2024,1,RCL0251/23-24,251,ENVIRONMENTAL NOV-23 T3D LICENSE RENEWAL & SERVICES,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,CO003527,125-09-04.01-1,null,null,null,null,129,02/04/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,225,COSTR,30/03/2024,1,RCL0252/23-24,252,ENVIRONMENTAL SEP-23 T3D LICENSE RENWAL&PROJECT CHRG FOR 360,null,2,IGST 18%,2023-2024,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,CO003527,125-09-04-1,null,null,null,null,129,02/04/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/03/2025,1,RCL0137/24-25,137,CIT-CBCM SITI 2H-2022 & 2023 TRUEUP-CBITS & CBCM C,null,2,IGST 18%,2024-2025,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000518,6586287961 CRN-87959,null,null,null,null,248,16/05/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/03/2025,1,RCL0135/24-25,135,CIT-CBCM SITI 2H-2023 & 1H-2024 CBITS & CBCM CHARG,null,2,IGST 18%,2024-2025,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000628,6586288294,null,null,null,null,248,16/05/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,10,COSTR,31/03/2025,1,RCL0136/24-25,136,CIT-CBCM SITI 2H-2023 & 1H-2024 CBITS & CBCM CHARG,null,2,IGST 18%,2024-2025,null,998313,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000685,6586293630,null,null,null,null,248,16/05/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,175,COSTR,31/03/2025,1,RCP0043/24-25,43,GMB EMP CREDIT SOC ADVERTISEMENT MAR-25,null,1,CGST 9%@SGST 9%,2024-2025,null,999799,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,MIN013880,GMB/EMP/CCS/2024,null,null,null,null,248,01/04/2025 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,11,COSTR,31/10/2023,1,RCL0119/23-24,119,SGSI OSA FEES Q3 2023 JUL-SEP' 2023,null,2,IGST 18%,2023-2024,null,998311,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,FI000427,6506327177,null,null,null,null,129,01/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,13/02/2024,1,RCL0222/23-24,222,SIBV RELOCATION TRF SERV. DIPAK PARMAR JUL-OCT'23,null,4,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,JV - 201118,6036249357,null,null,null,null,129,29/02/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,339,COSTR,29/02/2024,1,RCL0224/23-24,224,CUSTOM DUTY-TEN LOADING-ARTICULATED ARM ASSEMBLY,null,2,IGST 5%,2023-2024,null,996521,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,PO013817,PO013817A,null,null,null,null,129,01/03/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,192,COSTR,21/09/2023,1,RCL0084/23-24,84,HAZIRA VIKAS - BUS HIRE CHARGES AUG-23,null,1,CGST 2.5%@SGST 2.5%,2023-2024,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,CO001998,GST/224/22-23,null,null,null,null,129,28/09/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,22/09/2023,1,RCL0085/23-24,85,J. MEHTA - SEIPL LABOUR LEGISLATION CONSULTANCY AUG-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2324/0112,null,null,null,null,129,28/09/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,33,COSTR,22/09/2023,1,RCP0023/23-24,23,J. MEHTA - HPPL LABOUR LEGISLATION CONSULTANCY AUG-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006556,JM/SI/2324/0113,null,null,null,null,129,28/09/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,237,COSTR,16/10/2023,1,RCP0027/23-24,27,VARNI TOURS - CAR HIRE CHGS FOR CUSTOM 01/09/2023-30/09/2023,null,1,CGST 2.5%@SGST 2.5%,2023-2024,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006800,GT-9,null,null,null,null,129,18/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,18/10/2023,1,RCL0114/23-24,114,J. MEHTA - SEIPL LABOUR LEGISLATION CONSULTANCY SEP-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2324/0153,null,null,null,null,129,18/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,33,COSTR,18/10/2023,1,RCP0028/23-24,28,J. MEHTA - HPPL LABOUR LEGISLATION CONSULTANCY SEP-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006556,JM/SI/2324/0152,null,null,null,null,129,18/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,192,COSTR,13/10/2023,1,RCL0115/23-24,115,HAZIRA VIKAS - BUS HIRE CHARGES SEP-23,null,1,CGST 2.5%@SGST 2.5%,2023-2024,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,CO001998,GST/282/22-23,null,null,null,null,129,18/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,332,COSTR,27/12/2023,1,RCL0162/23-24,162,ELP SETTING UP CO IFSC OCT-23,null,2,CGST 9%@SGST 9%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,ELPIFSC232400007,null,null,null,null,164,27/12/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,5,COSTR,27/12/2023,1,RCL0163/23-24,163,RAVI SAXENA  AHD GH RENT DEC-23	,null,1,CGST 9%@SGST 9%,2023-2024,null,997211,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,GH RENT DEC-23,null,null,null,null,164,27/12/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,5,COSTR,30/11/2023,1,RCL0160/23-24,160,RAVI SAXENA  AHD GH RENT NOV-23,null,1,CGST 9%@SGST 9%,2023-2024,null,997211,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,NA,GH RENT NOV-23,null,null,null,null,46,04/12/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/10/2023,1,RCL0140/23-24,140,SIEP BV GSS CHARGES OCT-DEC 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566134186,null,null,null,null,164,02/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,98,COSTR,31/10/2023,1,RCL0141/23-24,141,SIEP BV DIRECTORATE CHARGES OCT-DEC 23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6566134187,null,null,null,null,164,02/11/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,315,COSTR,30/09/2023,1,RCL0099/23-24,99,IGST OCN FREIGHT MRAWEH-1 SEP-23,null,1,IGST 5%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,OCN FREIGHT MRAWEH-1,null,null,null,null,164,04/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,315,COSTR,30/09/2023,1,RCL0100/23-24,100,IGST OCN FREIGHT MRAWEH-2 SEP-23,null,1,IGST 5%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,OCN FREIGHT MRAWEH-2,null,null,null,null,164,04/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,12,COSTR,30/09/2023,1,RCP0025/23-24,25,SIBV LEARNING COURSE FEES JUL-SEP-23.,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036240507,null,null,null,null,164,04/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,12,COSTR,30/09/2023,1,RCP0026/23-24,26,SIBV-SPS EXPAT LOCAL&HR SER REM T&D FEE JUL-SEP23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036239261,null,null,null,null,164,04/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,30/09/2023,1,RCL0102/23-24,102,SIBV-SPS EXPAT LOCAL&HR SER REM T&D FEE JUL-SEP23,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036240517,null,null,null,null,164,04/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,12,COSTR,30/09/2023,1,RCL0103/23-24,103,SIBV LEARNING COURSE FEES JUL-SEP-23.,null,2,IGST 18%,2023-2024,null,998599,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,6036240514,null,null,null,null,164,04/10/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,228,COSTR,31/01/2024,1,RCL0212/23-24,212,STATRON SEP-23 AMC FOR CCR & JETTY UPS,null,4,IGST 18%,2023-2024,null,998739,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,WR006866,436279,null,null,null,null,129,07/02/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,340,COSTR,17/01/2024,1,RCL0213/23-24,213,SMC RADIO TRUNKING WIRELESS  RENT JAN'23-DEC'23 DISASTER MGT,null,1,CGST 9%@SGST 9%,2023-2024,null,999119,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,MIN012972,2725/14,null,null,null,null,129,07/02/2024 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,315,COSTR,30/04/2023,1,RCL0004/23-24,4,IGST ON OCEN FREIGHT LNG/C UMM AL MAR-23,null,1,IGST 5%,2023-2024,null,996521,null,null,null,null,null,null,null,null,null,null,I,null,null,null,null,null,NA,LNG PURCHASE-OCEAN FREIGHT,null,null,null,null,164,03/05/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,33,COSTR,28/07/2023,1,RCP0010/23-24,10,J. MEHTA - HPPL LABOUR LEGISLATION CONSULTANCY MAY-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006556,JM/SI/2324/0050,null,null,null,null,129,28/07/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,28/07/2023,1,RCL0034/23-24,34,J. MEHTA - SEIPL LABOUR LEGISLATION CONSULTANCY JUN-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2324/0058,null,null,null,null,129,28/07/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,33,COSTR,28/07/2023,1,RCP0011/23-24,11,J. MEHTA - HPPL LABOUR LEGISLATION CONSULTANCY JUN-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006556,JM/SI/2324/0057,null,null,null,null,129,28/07/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,SEIPL,33,COSTR,28/07/2023,1,RCL0035/23-24,35,J. MEHTA - SEIPL LABOUR LEGISLATION CONSULTANCY MAY-23,null,1,CGST 9%@SGST 9%,2023-2024,null,998212,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006552,JM/SI/2324/0051,null,null,null,null,129,28/07/2023 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
2,HPPL,237,COSTR,30/09/2022,1,RCP0019/22-23,19,VARNI TOURS - CAR HIRE CHGS OF CUSTOM 01/08/2022-31/08/2022,null,1,CGST 2.5%@SGST 2.5%,2022-2023,null,996601,null,null,null,null,null,null,null,null,null,null,C,null,null,null,null,null,WR006301,GT-19,null,null,null,null,129,30/09/2022 00:00:00,null,null,null,null,null,null,null,null,F,null,null,null,null
