COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,ALLOC_QTY,DEFICIENCY_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,PARKING_QTY,SIP_PAY_RATE,TRANSPORT_RATE,NEGETIVE_IMB_RATE,POSITIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,PARKING_RATE,TRANSMISSION_AMT,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,PARKING_AMT,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,RATE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,DEFICIENCY_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,FIN_SYS
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,13280,null,null,null,null,null,null,26.28,null,null,null,null,348998.4,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109007129,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,1,348998.4,null,null,null,1,348998.4,IGST 12%,null,null,390878,null,null,390878,null,Y,6,02/09/202317:43:09,Y,6,02/09/202317:43:09,A,6,04/09/202313:05:47,113,02/09/202314:33:58,2023-2024,O,113,02/09/202314:33:58,null,null,6979.97,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,04/09/202315:04:11,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,17810,null,null,null,null,null,null,26.28,null,null,null,null,468046.8,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109007680,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,468046.8,null,null,null,1,468046.8,IGST 12%,null,null,524212,null,null,524212,null,Y,6,19/09/202318:19:25,Y,6,19/09/202318:19:25,A,6,20/09/202319:45:59,130,19/09/202315:39:18,2023-2024,O,130,19/09/202315:39:18,null,null,9360.94,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202314:06:26,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,IC,null,null,182.51,null,null,null,null,null,13.14,null,null,null,0.0,2398.18,0.0,0.0,0.0,2023-2024,UPG2A23109007814,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,2398.18,null,null,null,1,2398.18,IGST 12%,null,null,2686,null,null,2686,null,Y,6,20/09/202312:25:38,Y,6,20/09/202312:25:38,A,6,20/09/202319:39:29,113,20/09/202309:31:43,2023-2024,O,113,20/09/202309:31:43,null,null,47.96,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,21/09/202314:07:16,null,NI,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,16900,null,null,null,null,null,null,26.28,null,null,null,null,444132.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008005,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,444132.0,null,null,null,1,444132.0,IGST 12%,null,null,497428,null,null,497428,null,Y,6,04/10/202312:54:31,Y,6,04/10/202312:54:31,A,6,09/10/202310:58:03,130,04/10/202311:46:48,2023-2024,O,130,04/10/202311:46:48,null,null,8882.64,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,09/10/202317:21:24,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,15936,null,null,null,null,null,null,26.28,null,null,null,null,418798.08,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008963,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,418798.08,null,null,null,1,418798.08,IGST 12%,null,null,469054,null,null,469054,null,Y,6,17/10/202322:11:24,Y,6,17/10/202322:11:24,A,153,18/10/202313:16:34,130,17/10/202321:38:15,2023-2024,O,130,17/10/202321:38:15,null,null,8375.96,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,19/10/202316:39:15,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,16339,null,null,null,null,null,null,26.28,null,null,null,null,429388.92,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109009868,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,1,429388.92,null,null,null,1,429388.92,IGST 12%,null,null,480916,null,null,480916,null,Y,6,02/11/202321:49:11,Y,6,02/11/202321:49:11,A,49,03/11/202312:37:52,130,02/11/202316:08:28,2023-2024,O,130,02/11/202316:08:28,null,null,8587.78,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,03/11/202316:02:16,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,15040,null,null,null,null,null,null,26.28,null,null,null,null,395251.2,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109010751,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,395251.2,null,null,null,1,395251.2,IGST 12%,null,null,442681,null,null,442681,null,Y,49,17/11/202316:40:34,Y,49,17/11/202316:40:34,A,49,17/11/202317:12:35,130,17/11/202316:08:46,2023-2024,O,130,17/11/202316:08:46,null,null,7905.02,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,22/11/202311:03:05,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,14217,null,null,null,null,null,null,26.28,null,null,null,null,373622.76,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109011338,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/12/202300:00:00,1,373622.76,null,null,null,1,373622.76,IGST 12%,null,null,418457,null,null,418457,null,Y,6,04/12/202311:06:41,Y,6,04/12/202311:06:41,A,113,05/12/202311:20:49,113,02/12/202320:55:45,2023-2024,O,113,02/12/202320:55:45,null,null,7472.46,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/12/202314:14:17,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,17325,null,null,null,null,null,null,26.28,null,null,null,null,455301.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109012146,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,1,455301.0,null,null,null,1,455301.0,IGST 12%,null,null,509937,null,null,509937,null,Y,6,18/12/202316:40:38,Y,6,18/12/202316:40:38,A,6,19/12/202312:08:54,130,18/12/202312:51:23,2023-2024,O,130,18/12/202312:51:23,null,null,9106.02,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,19/12/202313:54:07,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,19200,null,null,null,null,null,null,26.28,null,null,null,null,504576.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109012524,31/12/202300:00:00,2,16/12/2023 00:00:00,31/12/2023 00:00:00,05/01/202400:00:00,1,504576.0,null,null,null,1,504576.0,IGST 12%,null,null,565125,null,null,565125,null,Y,6,02/01/202420:43:46,Y,6,02/01/202420:43:46,A,6,04/01/202411:21:05,130,02/01/202420:27:28,2023-2024,O,130,02/01/202420:27:28,null,null,10091.52,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,04/01/202412:56:50,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,16265,null,null,null,null,null,null,26.28,null,null,null,null,427444.2,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109013653,15/01/202400:00:00,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/202400:00:00,1,427444.2,null,null,null,1,427444.2,IGST 12%,null,null,478738,null,null,478738,null,Y,6,17/01/202417:41:34,Y,6,17/01/202417:41:34,A,6,19/01/202410:41:28,130,17/01/202414:18:12,2023-2024,O,130,17/01/202414:18:12,null,null,8548.88,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,19/01/202416:03:46,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,17215,null,null,null,null,null,null,26.28,null,null,null,null,452410.2,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109014577,31/01/202400:00:00,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/202400:00:00,1,452410.2,null,null,null,1,452410.2,IGST 12%,null,null,506699,null,null,506699,null,Y,6,03/02/202412:41:31,Y,6,03/02/202412:41:31,A,6,05/02/202414:32:59,130,02/02/202416:30:56,2023-2024,O,130,02/02/202416:30:56,null,null,9048.2,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/02/202415:56:43,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,15902,null,null,null,null,null,null,26.28,null,null,null,null,417904.56,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109015240,15/02/202400:00:00,1,01/02/2024 00:00:00,15/02/2024 00:00:00,21/02/202400:00:00,1,417904.56,null,null,null,1,417904.56,IGST 12%,null,null,468053,null,null,468053,null,Y,6,19/02/202412:03:38,Y,6,19/02/202412:03:38,A,6,19/02/202421:53:56,113,17/02/202418:36:56,2023-2024,O,113,17/02/202418:36:56,null,null,8358.09,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,26/02/202414:54:58,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,14742,null,null,null,null,null,null,26.28,null,null,null,null,387419.76,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109016186,29/02/202400:00:00,2,16/02/2024 00:00:00,29/02/2024 00:00:00,06/03/202400:00:00,1,387419.76,null,null,null,1,387419.76,IGST 12%,null,null,433910,null,null,433910,null,Y,6,04/03/202412:50:24,Y,6,04/03/202412:50:24,A,6,05/03/202409:59:31,130,04/03/202410:56:57,2023-2024,O,130,04/03/202410:56:57,null,null,7748.4,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/03/202411:35:02,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,11459,null,null,null,null,null,null,26.28,null,null,null,null,301142.52,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109016663,15/03/202400:00:00,1,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/202400:00:00,1,301142.52,null,null,null,1,301142.52,IGST 12%,null,null,337280,null,null,337280,null,Y,6,18/03/202422:04:09,Y,6,18/03/202422:04:09,A,46,26/03/202416:41:47,113,18/03/202420:33:23,2023-2024,O,113,18/03/202420:33:23,null,null,6022.85,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,28/03/202412:33:33,null,TP,S
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,null,null,1,TC,8000,null,null,null,null,null,null,26.28,null,null,null,null,210240.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109017565,31/03/202400:00:00,2,16/03/2024 00:00:00,31/03/2024 00:00:00,05/04/202400:00:00,1,210240.0,null,null,null,1,210240.0,IGST 12%,null,null,235469,null,null,235469,null,Y,6,02/04/202422:26:11,Y,6,02/04/202422:26:11,A,46,05/04/202411:51:27,130,02/04/202417:35:41,2023-2024,O,130,02/04/202417:35:41,null,null,4204.8,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,09/04/202416:38:34,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,8100,null,null,null,null,null,null,25.63,null,null,null,null,207603.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109004807,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,20/07/202400:00:00,1,207603.0,null,null,null,1,207603.0,IGST 12%,null,null,232515,null,null,232515,null,Y,6,17/07/202414:51:45,Y,6,17/07/202414:51:45,A,46,19/07/202415:39:16,219,17/07/202411:57:47,2024-2025,O,219,17/07/202411:57:47,null,null,4152.06,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,24/07/202415:02:01,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,8640,null,null,null,null,null,null,25.63,null,null,null,null,221443.2,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109005843,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,1,221443.2,null,null,null,1,221443.2,IGST 12%,null,null,248016,null,null,248016,null,Y,6,02/08/202418:31:58,Y,6,02/08/202418:31:58,A,46,05/08/202411:09:27,219,02/08/202414:33:25,2024-2025,O,219,02/08/202414:33:25,null,null,4428.86,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/08/202411:49:22,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,8100,null,null,null,null,null,null,25.63,null,null,null,null,207603.0,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109006831,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,1,207603.0,null,null,null,1,207603.0,IGST 12%,null,null,232515,null,null,232515,null,Y,6,20/08/202411:55:33,Y,6,20/08/202411:55:33,A,46,21/08/202413:55:18,113,19/08/202415:46:31,2024-2025,O,113,19/08/202415:46:31,null,null,4152.06,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,22/08/202410:36:32,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,8640,null,null,null,null,null,null,25.63,null,null,null,null,221443.2,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109007598,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,1,221443.2,null,null,null,1,221443.2,IGST 12%,null,null,248016,null,null,248016,null,Y,6,03/09/202417:16:53,Y,6,03/09/202417:16:53,A,46,04/09/202411:45:17,219,03/09/202413:46:22,2024-2025,O,219,03/09/202413:46:22,null,null,4428.86,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,04/09/202412:55:17,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,8160,null,null,null,null,null,null,25.63,null,null,null,null,209140.8,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109020579,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,209140.8,null,null,null,1,209140.8,IGST 12%,null,null,234238,null,null,234238,null,Y,6,04/02/202515:29:05,Y,6,04/02/202515:29:05,A,46,05/02/202510:46:46,219,04/02/202510:24:55,2024-2025,O,219,04/02/202510:24:55,null,null,4182.82,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/02/202514:24:27,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,7650,null,null,null,null,null,null,25.63,null,null,null,null,196069.5,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109021631,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,20/02/202500:00:00,1,196069.5,null,null,null,1,196069.5,IGST 12%,null,null,219598,null,null,219598,null,Y,6,17/02/202516:26:42,Y,6,17/02/202516:26:42,A,46,18/02/202511:38:56,88,17/02/202515:14:28,2024-2025,O,88,17/02/202515:14:28,null,null,3921.39,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:34:46,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,4660,null,null,null,null,null,null,25.63,null,null,null,null,119435.8,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109023081,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,119435.8,null,null,null,1,119435.8,IGST 12%,null,null,133768,null,null,133768,null,Y,6,04/03/202519:12:29,Y,6,04/03/202519:12:29,A,46,05/03/202512:03:00,219,04/03/202514:42:58,2024-2025,O,219,04/03/202514:42:58,null,null,2388.72,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/03/202512:36:44,null,TP,S
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,null,null,1,TC,4160,null,null,null,null,null,null,25.63,null,null,null,null,106620.8,0.0,0.0,0.0,0.0,2024-2025,UPG2A24109025263,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,106620.8,null,null,null,1,106620.8,IGST 12%,null,null,119415,null,null,119415,null,Y,6,02/04/202513:46:22,Y,6,02/04/202513:46:22,A,46,02/04/202514:59:59,219,02/04/202511:28:34,2024-2025,O,219,02/04/202511:28:34,null,null,2132.42,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,03/04/202516:52:02,null,TP,S
Gail,1-1-1603-372S1-0-19-0-2,C,null,null,null,C,null,null,1,TC,855,null,null,null,null,null,null,25.63,null,null,null,null,21913.65,0.0,0.0,0.0,0.0,2025-2026,UPG2A25109009354,15/07/202500:00:00,1,07/07/2025 00:00:00,15/07/2025 00:00:00,21/07/202500:00:00,1,21913.65,null,null,null,1,21913.65,IGST 12%,null,null,24543,null,null,24543,null,Y,6,18/07/202500:34:49,Y,6,18/07/202500:34:49,A,46,21/07/202515:10:07,219,17/07/202512:49:18,2025-2026,O,219,17/07/202512:49:18,null,null,438.27,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,24/07/202514:27:06,null,TP,S
Gail,1-1-1603-372S1-0-19-0-2,C,null,null,null,C,null,null,1,TC,1490,null,null,null,null,null,null,25.63,null,null,null,null,38188.7,0.0,0.0,0.0,0.0,2025-2026,UPG2A25109010904,31/07/202500:00:00,2,16/07/2025 00:00:00,31/07/2025 00:00:00,06/08/202500:00:00,1,38188.7,null,null,null,1,38188.7,IGST 12%,null,null,42771,null,null,42771,null,Y,6,04/08/202518:46:00,Y,6,04/08/202518:46:00,A,46,05/08/202511:29:28,219,04/08/202511:42:01,2025-2026,O,219,04/08/202511:42:01,null,null,763.77,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/08/202515:00:40,null,TP,S
Gail,1-1-1603-381S1-0-5-0-1,C,null,null,null,C,null,null,1,TC,50637.39,null,null,null,null,null,null,13.99,null,null,null,null,708417.13,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109002949,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,1,708417.13,null,null,null,1,708417.13,IGST 12%,null,null,793427,null,null,793427,null,Y,6,26/06/202319:25:16,Y,6,26/06/202319:25:16,A,6,27/06/202315:53:08,113,20/06/202322:00:01,2023-2024,O,113,20/06/202322:00:01,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
Gail,1-1-1603-381S1-0-5-0-1,C,null,null,null,C,null,null,1,IC,null,null,null,9.574,null,null,null,null,null,7,null,null,0.0,0.0,67.02,0.0,0.0,2023-2024,UPG2A23109003194,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,1,67.02,null,null,null,1,67.02,IGST 12%,null,null,75,null,null,75,null,Y,6,26/06/202319:15:26,Y,6,26/06/202319:15:26,A,6,27/06/202315:51:16,113,20/06/202322:25:25,2023-2024,O,113,20/06/202322:25:25,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,PI,null
Gail,1-1-1603-381S1-0-5-0-1,C,null,null,null,C,null,null,1,TC,44735,null,null,null,null,null,null,13.99,null,null,null,null,625842.65,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109003592,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,1,625842.65,null,null,null,1,625842.65,IGST 12%,null,null,700944,null,null,700944,null,Y,153,04/07/202320:55:51,Y,153,04/07/202320:55:51,A,153,05/07/202310:39:57,113,04/07/202309:48:38,2023-2024,O,113,04/07/202309:48:38,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
Gail,1-1-1603-381S1-0-5-0-1,C,null,null,null,C,null,null,1,IC,null,null,5488.982,null,null,null,null,null,7,null,null,null,0.0,38422.87,0.0,0.0,0.0,2023-2024,UPG2A23109003627,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,1,38422.87,null,null,null,1,38422.87,IGST 12%,null,null,43034,null,null,43034,null,Y,153,04/07/202320:58:41,Y,153,04/07/202320:58:41,A,153,05/07/202310:44:40,113,04/07/202316:43:40,2023-2024,O,113,04/07/202316:43:40,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,NI,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,22000,null,0,null,null,null,null,26.28,0,null,null,null,578160.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109008878,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,578160.0,null,null,null,1,578160.0,IGST 12%,null,null,647539,null,null,647539,null,Y,6,17/10/202322:06:36,Y,6,17/10/202322:06:36,A,153,18/10/202313:09:59,130,17/10/202321:23:31,2023-2024,O,130,17/10/202321:23:31,null,null,11563.2,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,19/10/202316:39:06,null,TP,S
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,null,null,35.61,2143.62,null,null,null,null,13.14,13.14,null,null,0.0,467.92,28167.17,0.0,0.0,2023-2024,UPG2A23109008904,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,28635.089999999997,null,null,null,1,28635.089999999997,IGST 12%,null,null,32071,null,null,32071,null,Y,6,17/10/202322:09:42,Y,6,17/10/202322:09:42,A,153,18/10/202313:10:43,130,17/10/202321:35:56,2023-2024,O,130,17/10/202321:35:56,null,null,572.7,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,19/10/202316:39:11,null,NI-PI,S
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,24500,null,0,null,null,null,null,26.28,0,null,null,null,643860.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109009693,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,1,643860.0,null,null,null,1,643860.0,IGST 12%,null,null,721123,null,null,721123,null,Y,6,02/11/202321:53:21,Y,6,02/11/202321:53:21,A,49,03/11/202312:37:05,130,02/11/202316:15:14,2023-2024,O,130,02/11/202316:15:14,null,null,12877.2,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,03/11/202316:02:22,null,TP,S
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,null,null,0,2890,null,null,null,null,0,13.14,null,null,0.0,0.0,37974.6,0.0,0.0,2023-2024,UPG2A23109010046,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,07/11/202300:00:00,1,37974.6,null,null,null,1,37974.6,IGST 12%,null,null,42532,null,null,42532,null,Y,6,02/11/202321:46:36,Y,6,02/11/202321:46:36,A,49,03/11/202312:36:34,130,02/11/202319:53:31,2023-2024,O,130,02/11/202319:53:31,null,null,759.49,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,03/11/202316:02:01,null,NI-PI,S
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,16874.78,null,0,null,null,null,null,26.28,0,null,null,null,443469.24,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109010632,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,443469.24,null,null,null,1,443469.24,IGST 12%,null,null,496686,null,null,496686,null,Y,49,17/11/202316:40:56,Y,49,17/11/202316:40:56,A,49,17/11/202317:12:49,130,17/11/202316:11:24,2023-2024,O,130,17/11/202316:11:24,null,null,8869.38,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,22/11/202311:03:10,null,TP,S
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,null,null,0,10285.219,null,null,null,null,0,13.14,null,null,0.0,0.0,135147.78,0.0,0.0,2023-2024,UPG2A23109010683,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,135147.78,null,null,null,1,135147.78,IGST 12%,null,null,151366,null,null,151366,null,Y,49,17/11/202316:42:54,Y,49,17/11/202316:42:54,A,49,17/11/202317:12:59,130,17/11/202316:14:07,2023-2024,O,130,17/11/202316:14:07,null,null,2702.96,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,22/11/202311:03:16,null,NI-PI,S
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,null,null,0,4551.314,null,null,null,null,0,13.14,null,null,0.0,0.0,59804.28,0.0,0.0,2023-2024,UPG2A23109011265,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/12/202300:00:00,1,59804.28,null,null,null,1,59804.28,IGST 12%,null,null,66981,null,null,66981,null,Y,6,04/12/202311:00:24,Y,6,04/12/202311:00:24,A,113,05/12/202311:17:40,113,02/12/202322:24:45,2023-2024,O,113,02/12/202322:24:45,null,null,1196.09,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,05/12/202314:13:15,null,NI-PI,S
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,26075.22,null,0,null,null,null,null,26.28,0,null,null,null,685256.78,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109011270,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/11/202300:00:00,1,685256.78,null,null,null,1,685256.78,IGST 12%,null,null,767488,null,null,767488,null,Y,6,04/12/202311:01:51,Y,6,04/12/202311:01:51,A,113,05/12/202311:16:29,113,02/12/202322:06:11,2023-2024,O,113,02/12/202322:06:11,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,null,null,1,IC,22350,null,0,null,null,null,null,26.28,0,null,null,null,587358.0,0.0,0.0,0.0,0.0,2023-2024,UPG2A23109012046,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,1,587358.0,null,null,null,1,587358.0,IGST 12%,null,null,657841,null,null,657841,null,Y,6,18/12/202316:55:53,Y,6,18/12/202316:55:53,A,6,19/12/202312:04:02,130,18/12/202312:54:58,2023-2024,O,130,18/12/202312:54:58,null,null,11747.16,2,TDS 2%,01/04/202300:00:00,TDS,Y,128,19/12/202313:54:35,null,TP,S
