
<<START>>,<<FMS_DAILY_BUYER_NOM>>,,,, 	(23-APR-2025 11:21:22)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:32)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:33)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:34)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
GSPCL,2,0,,1,S, 	(23-APR-2025 11:21:35)
