
<<START>>,<<FMS_PUR_SG_INV_MST>>,,, 	(25-JUL-2025 11:31:49)
,RIL,1,2024-2025,D,3241201366, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201367, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100066, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201366, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201367, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100066, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201522, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201523, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100074, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201522, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201523, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100074, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201682, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201682, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201927, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201927, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202081, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202082, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202081, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202082, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202230, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202231, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202230, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202231, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202377, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202377, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D, 3241202533, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100131, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202533, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100131, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202684, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100141, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202684, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100141, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202837, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100150, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202837, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100150, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202999, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203000, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D, 3245202999, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D, 3245203000, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203220, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203221, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203220, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203221, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203431, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203432, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241100175, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203431, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203432, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100175, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D, 3241203650, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203651, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D, 3241100185, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203650, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203651, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245100185, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202144, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202144, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202319, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202319, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202492, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202492, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202652, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202652, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202760, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235202760, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231202983, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3231202983, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,D,3231203137, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,D,3235203137, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2025,D,3231203294, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2025,D,3235203294, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200127, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200127, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200286, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200286, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200441, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200441, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200604, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200604, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200763, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200763, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241200915, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245200915, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201103, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201103, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201253, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201253, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201417, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201417, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201573, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201573, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201731, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201731, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241201977, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245201977, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202129, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202129, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202279, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202279, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202425, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202466, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202425, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202466, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202582, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202581, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202582, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202581, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202733, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202732, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202733, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202732, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202887, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241202886, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202887, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245202886, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203049, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203048, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203049, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D, 3245203048, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203270, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203269, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203270, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203269, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203481, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203481, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,D,3241203700, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,D,3245203700, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201394, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201548, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201267, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201278, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201293, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201328, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201452, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201466, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201471, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201486, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2023,I,3221201611, 	(25-JUL-2025 11:31:56)
,RIL,1,2022-2024,I,3221201722, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231200080, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231200199, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231201486, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231201645, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231201634, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231201806, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231201807, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231201976, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231201977, 	(25-JUL-2025 11:31:56)
,RIL,1,2023-2024,I,3231202009, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,I,3241100083, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,I,3241100085, 	(25-JUL-2025 11:31:56)
,RIL,1,2024-2025,I,3241100087, 	(25-JUL-2025 11:31:56)
,BP,1,2022-2023,I,3225201250, 	(25-JUL-2025 11:31:56)
,BP,1,2022-2023,I,3000098012, 	(25-JUL-2025 11:31:56)
,BP,1,2022-2024,I,3225201721, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235200080, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235200199, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235201486, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235201645, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235201634, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235201806, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235201807, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235201976, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235201977, 	(25-JUL-2025 11:31:56)
,BP,1,2023-2024,I,3235202009, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,I,3245100083, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,I,3245100085, 	(25-JUL-2025 11:31:56)
,BP,1,2024-2025,I,3245100087, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000063, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000067, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000071, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000075, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000079, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000083, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000087, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2023,D,2422000091, 	(25-JUL-2025 11:31:56)
,RIL,5,2022-2024,D,2422000095, 	(25-JUL-2025 11:31:56)
,ONGC,1,2022-2023,I,7210201505, 	(25-JUL-2025 11:31:56)
,ONGC,1,2022-2023,I,7210201567, 	(25-JUL-2025 11:31:56)
,ONGC,1,2022-2023,I,7210201640, 	(25-JUL-2025 11:31:56)
,ONGC,1,2022-2023,I,7210201696, 	(25-JUL-2025 11:31:56)
,ONGC,1,2022-2023,I,7210201743, 	(25-JUL-2025 11:31:56)
,ONGC,1,2022-2023,I,7210201780, 	(25-JUL-2025 11:31:56)
,ONGC,1,2023-2024,I,7210201915, 	(25-JUL-2025 11:31:56)
,ONGC,1,2023-2024,I,7210201943, 	(25-JUL-2025 11:31:56)
,ONGC,1,2023-2025,I,7210202219, 	(25-JUL-2025 11:31:56)
,MGRPL,1,2023-2024,I,MGR/23-24/MH/06, 	(25-JUL-2025 11:31:56)
,MGRPL,1,2023-2025,I,MGR/23-24/MH/06, 	(25-JUL-2025 11:31:56)
,EFSPL,1,2022-2023,I,EF/22-23/123, 	(25-JUL-2025 11:31:56)
,EFSPL,1,2022-2023,I,EF/22-23/143, 	(25-JUL-2025 11:31:56)
,EFSPL,1,2023-2024,I,EFGJVAT2324220, 	(25-JUL-2025 11:31:56)
,EFSPL,2,2024-2025,I,EFVATMH2425189, 	(25-JUL-2025 11:31:56)
,EFSPL,2,2024-2025,I,EFVATMH2425190, 	(25-JUL-2025 11:31:56)
,EFSPL,2,2024-2025,I,EFVATMH24-25198, 	(25-JUL-2025 11:31:56)
,IGSPL,1,2023-2024,D,24I00123/23-24, 	(25-JUL-2025 11:31:56)
,IGSPL,1,2023-2024,D,27I00159/23-24, 	(25-JUL-2025 11:31:56)
,IGSPL,1,2023-2024,D,24I00127/23-24, 	(25-JUL-2025 11:31:56)
,IGSPL,2,2023-2024,D,24I00139/23-24, 	(25-JUL-2025 11:31:56)
,HOECLTD,1,2024-2025,I,GAS/24-25/005, 	(25-JUL-2025 11:31:57)
,ESSAREX,1,2023-2024,T,EEPIL/2023-2024, 	(25-JUL-2025 11:31:57)
,ESSAREX,1,2023-2024,T,23-24/GSPC/0011, 	(25-JUL-2025 11:31:57)
,ESSAREX,1,2023-2024,T,EEPIL\2023-2024, 	(25-JUL-2025 11:31:57)
,ESSAREX,1,2023-2024,T,SHELL\0019, 	(25-JUL-2025 11:31:57)
,ESSAREX,1,2023-2024,T,SHELL\0023, 	(25-JUL-2025 11:31:57)
,ESSAREX,1,2023-2024,T,SHELL\0027, 	(25-JUL-2025 11:31:57)
,DIL,1,2022-2023,I,MH/2223/NG/14, 	(25-JUL-2025 11:31:57)
,SANENER,1,2024-2025,I,NG/GJ/24-25/014, 	(25-JUL-2025 11:31:57)
,SANENER,1,2024-2025,I,NGGJ24250158, 	(25-JUL-2025 11:31:57)

TOTAL DATA EXTRACTED :,640,  	(25-JUL-2025 11:31:57)
 
<<END>>,<<FMS_PUR_SG_INV_MST_PURCHASE>>, 	(25-JUL-2025 11:31:57)
 
<<START>>,<<FMS_CUSTOM_PD_BOND_DTL>>,,, 	(25-JUL-2025 11:31:57)
 
COMPANY_CD,SEQ_NO ,CAL_YEAR,TIMESTAMP
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)
2, 	(25-JUL-2025 11:31:57)

TOTAL DATA EXTRACTED :,212,,,  	(25-JUL-2025 11:31:57)
 
<<END>>,<<FMS_CUSTOM_PD_BOND_DTL>>,,, 	(25-JUL-2025 11:31:57)
 
<<START>>,<<FMS_PUR_PG_INV_MST>>, 	(25-JUL-2025 11:31:57)
 
COMPANY_CD,COUNTERPARTY_CD, PLANT_SEQ, FINANCIAL_YEAR,CONTRACT_TYPE,INVOICE_NO,TIMESTAMP
,AMNS,1,2022-2023,T,68, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2023,D,72, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2023,D,75, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2023,D,73 and 74, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2023,T,76, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2023,T,82, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2023,T,99, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2023,T,98, 	(25-JUL-2025 11:31:57)
,AMNS,1,2022-2024,T,100, 	(25-JUL-2025 11:31:57)
,AMNS,1,2023-2024,T,45, 	(25-JUL-2025 11:31:57)
,AMNS,1,2023-2024,T,48, 	(25-JUL-2025 11:31:57)
,AMNS,1,2024-2025,T,26, 	(25-JUL-2025 11:31:57)
,AMNS,1,2024-2025,T,27, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2022-2023,D,0087/22-23, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2022-2023,D,0093/22-23, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2022-2023,D,0095/22-23, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2022-2023,D,0091/22-23, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2022-2023,D,0092/22-23, 	(25-JUL-2025 11:31:57)
,SEMTPL,1,2022-2023,D,0097/22-23, 	(25-JUL-2025 11:31:57)
