
<<START>>,<<FMS_INVOICE_MST>>,,,, 	(25-JUL-2025 15:08:25)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
AMNS,Q,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,S,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SEMTPL,O,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:38)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,S,, 	(25-JUL-2025 15:08:39)
SGIPL,K,, 	(25-JUL-2025 15:08:39)
SGIPL,K,, 	(25-JUL-2025 15:08:39)
SGIPL,K,, 	(25-JUL-2025 15:08:39)
VGL,S,, 	(25-JUL-2025 15:08:39)
VGL,S,, 	(25-JUL-2025 15:08:39)
VGL,S,, 	(25-JUL-2025 15:08:39)
VGL,S,, 	(25-JUL-2025 15:08:39)
VGL,K,, 	(25-JUL-2025 15:08:39)
VGL,K,, 	(25-JUL-2025 15:08:39)
VGL,K,, 	(25-JUL-2025 15:08:39)
VGL,K,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
PGPGPL,S,, 	(25-JUL-2025 15:08:39)
